NCBI_ID	Parent_NCBI_ID	Organism_Name	Level	Lineage
358742	1506553	[Clostridium] aldenense	species	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Clostridia: 186801;Clostridiales: 186802;Lachnospiraceae: 186803;Lachnoclostridium: 1506553;
358743	1506553	[Clostridium] citroniae	species	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Clostridia: 186801;Clostridiales: 186802;Lachnospiraceae: 186803;Lachnoclostridium: 1506553;
360807	841	Roseburia inulinivorans	species	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Clostridia: 186801;Clostridiales: 186802;Lachnospiraceae: 186803;Roseburia: 841;
363265	838	Prevotella stercorea	species	cellular organisms: 131567;Bacteria: 2;FCB group: 1783270;Bacteroidetes: 976;Bacteroidia: 200643;Bacteroidales: 171549;Prevotellaceae: 171552;Prevotella: 838;
371601	816	Bacteroides xylanisolvens	species	cellular organisms: 131567;Bacteria: 2;FCB group: 1783270;Bacteroidetes: 976;Bacteroidia: 200643;Bacteroidales: 171549;Bacteroidaceae: 815;Bacteroides: 816;
375288	2005525	Parabacteroides	genus	cellular organisms: 131567;Bacteria: 2;FCB group: 1783270;Bacteroidetes: 976;Bacteroidia: 200643;Bacteroidales: 171549;Tannerellaceae: 2005525;
37734	1350	Enterococcus casseliflavus	species	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Bacilli: 91061;Lactobacillales: 186826;Enterococcaceae: 81852;Enterococcus: 1350;
387090	816	Bacteroides coprophilus	species	cellular organisms: 131567;Bacteria: 2;FCB group: 1783270;Bacteroidetes: 976;Bacteroidia: 200643;Bacteroidales: 171549;Bacteroidaceae: 815;Bacteroides: 816;
39485	1730	[Eubacterium] eligens	species	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Clostridia: 186801;Clostridiales: 186802;Eubacteriaceae: 186806;Eubacterium: 1730;
39486	189330	Dorea formicigenerans	species	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Clostridia: 186801;Clostridiales: 186802;Lachnospiraceae: 186803;Dorea: 189330;
39488	1730	[Eubacterium] hallii	species	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Clostridia: 186801;Clostridiales: 186802;Eubacteriaceae: 186806;Eubacterium: 1730;
39491	186928	[Eubacterium] rectale	species	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Clostridia: 186801;Clostridiales: 186802;Lachnospiraceae: 186803;unclassified Lachnospiraceae: 186928;
39496	1730	Eubacterium ventriosum	species	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Clostridia: 186801;Clostridiales: 186802;Eubacteriaceae: 186806;Eubacterium: 1730;
39777	29465	Veillonella atypica	species	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Negativicutes: 909932;Veillonellales: 1843489;Veillonellaceae: 31977;Veillonella: 29465;
40518	1263	Ruminococcus bromii	species	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Clostridia: 186801;Clostridiales: 186802;Ruminococcaceae: 541000;Ruminococcus: 1263;
40520	572511	Blautia obeum	species	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Clostridia: 186801;Clostridiales: 186802;Lachnospiraceae: 186803;Blautia: 572511;
40544	995019	Sutterella	genus	cellular organisms: 131567;Bacteria: 2;Proteobacteria: 1224;Betaproteobacteria: 28216;Burkholderiales: 80840;Sutterellaceae: 995019;
410072	33042	Coprococcus comes	species	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Clostridia: 186801;Clostridiales: 186802;Lachnospiraceae: 186803;Coprococcus: 33042;
433334	128827	unclassified Erysipelotrichaceae	no rank	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Erysipelotrichia: 526524;Erysipelotrichales: 526525;Erysipelotrichaceae: 128827;
437897	158846	Megamonas funiformis	species	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Negativicutes: 909932;Selenomonadales: 909929;Selenomonadaceae: 1843491;Megamonas: 158846;
44249	186822	Paenibacillus	genus	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Bacilli: 91061;Bacillales: 1385;Paenibacillaceae: 186822;
454154	577309	Paraprevotella clara	species	cellular organisms: 131567;Bacteria: 2;FCB group: 1783270;Bacteroidetes: 976;Bacteroidia: 200643;Bacteroidales: 171549;Prevotellaceae: 171552;Paraprevotella: 577309;
457391	816	Bacteroides sp. 3_1_33FAA	species	cellular organisms: 131567;Bacteria: 2;FCB group: 1783270;Bacteroidetes: 976;Bacteroidia: 200643;Bacteroidales: 171549;Bacteroidaceae: 815;Bacteroides: 816;
457393	816	Bacteroides sp. 4_1_36	species	cellular organisms: 131567;Bacteria: 2;FCB group: 1783270;Bacteroidetes: 976;Bacteroidia: 200643;Bacteroidales: 171549;Bacteroidaceae: 815;Bacteroides: 816;
46228	1263	Ruminococcus lactaris	species	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Clostridia: 186801;Clostridiales: 186802;Ruminococcaceae: 541000;Ruminococcus: 1263;
46255	81850	Weissella	genus	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Bacilli: 91061;Lactobacillales: 186826;Leuconostocaceae: 81850;
46503	375288	Parabacteroides merdae	species	cellular organisms: 131567;Bacteria: 2;FCB group: 1783270;Bacteroidetes: 976;Bacteroidia: 200643;Bacteroidales: 171549;Tannerellaceae: 2005525;Parabacteroides: 375288;
46506	816	Bacteroides stercoris	species	cellular organisms: 131567;Bacteria: 2;FCB group: 1783270;Bacteroidetes: 976;Bacteroidia: 200643;Bacteroidales: 171549;Bacteroidaceae: 815;Bacteroides: 816;
469591	375288	Parabacteroides sp. 20_3	species	cellular organisms: 131567;Bacteria: 2;FCB group: 1783270;Bacteroidetes: 976;Bacteroidia: 200643;Bacteroidales: 171549;Tannerellaceae: 2005525;Parabacteroides: 375288;
47678	816	Bacteroides caccae	species	cellular organisms: 131567;Bacteria: 2;FCB group: 1783270;Bacteroidetes: 976;Bacteroidia: 200643;Bacteroidales: 171549;Bacteroidaceae: 815;Bacteroides: 816;
491921	158846	Megamonas rupellensis	species	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Negativicutes: 909932;Selenomonadales: 909929;Selenomonadaceae: 1843491;Megamonas: 158846;
52225	1843491	Mitsuokella	genus	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Negativicutes: 909932;Selenomonadales: 909929;Selenomonadaceae: 1843491;
52226	52225	Mitsuokella multacida	species	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Negativicutes: 909932;Selenomonadales: 909929;Selenomonadaceae: 1843491;Mitsuokella: 52225;
526524	1239	Erysipelotrichia	class	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;
526525	526524	Erysipelotrichales	order	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Erysipelotrichia: 526524;
53345	1350	Enterococcus durans	species	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Bacilli: 91061;Lactobacillales: 186826;Enterococcaceae: 81852;Enterococcus: 1350;
538999	186802	Clostridiales incertae sedis	no rank	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Clostridia: 186801;Clostridiales: 186802;
539002	1385	Bacillales incertae sedis	no rank	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Bacilli: 91061;Bacillales: 1385;
541000	186802	Ruminococcaceae	family	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Clostridia: 186801;Clostridiales: 186802;
543	91347	Enterobacteriaceae	family	cellular organisms: 131567;Bacteria: 2;Proteobacteria: 1224;Gammaproteobacteria: 1236;Enterobacterales: 91347;
544	543	Citrobacter	genus	cellular organisms: 131567;Bacteria: 2;Proteobacteria: 1224;Gammaproteobacteria: 1236;Enterobacterales: 91347;Enterobacteriaceae: 543;
544645	574697	Butyricimonas virosa	species	cellular organisms: 131567;Bacteria: 2;FCB group: 1783270;Bacteroidetes: 976;Bacteroidia: 200643;Bacteroidales: 171549;Odoribacteraceae: 1853231;Butyricimonas: 574697;
547	543	Enterobacter	genus	cellular organisms: 131567;Bacteria: 2;Proteobacteria: 1224;Gammaproteobacteria: 1236;Enterobacterales: 91347;Enterobacteriaceae: 543;
550	354276	Enterobacter cloacae	species	cellular organisms: 131567;Bacteria: 2;Proteobacteria: 1224;Gammaproteobacteria: 1236;Enterobacterales: 91347;Enterobacteriaceae: 543;Enterobacter: 547;Enterobacter cloacae complex: 354276;
552397	541000	unclassified Ruminococcaceae	no rank	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Clostridia: 186801;Clostridiales: 186802;Ruminococcaceae: 541000;
561	543	Escherichia	genus	cellular organisms: 131567;Bacteria: 2;Proteobacteria: 1224;Gammaproteobacteria: 1236;Enterobacterales: 91347;Enterobacteriaceae: 543;
562	561	Escherichia coli	species	cellular organisms: 131567;Bacteria: 2;Proteobacteria: 1224;Gammaproteobacteria: 1236;Enterobacterales: 91347;Enterobacteriaceae: 543;Escherichia: 561;
570	543	Klebsiella	genus	cellular organisms: 131567;Bacteria: 2;Proteobacteria: 1224;Gammaproteobacteria: 1236;Enterobacterales: 91347;Enterobacteriaceae: 543;
572511	186803	Blautia	genus	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Clostridia: 186801;Clostridiales: 186802;Lachnospiraceae: 186803;
573	570	Klebsiella pneumoniae	species	cellular organisms: 131567;Bacteria: 2;Proteobacteria: 1224;Gammaproteobacteria: 1236;Enterobacterales: 91347;Enterobacteriaceae: 543;Klebsiella: 570;
574697	1853231	Butyricimonas	genus	cellular organisms: 131567;Bacteria: 2;FCB group: 1783270;Bacteroidetes: 976;Bacteroidia: 200643;Bacteroidales: 171549;Odoribacteraceae: 1853231;
574930	375288	Parabacteroides gordonii	species	cellular organisms: 131567;Bacteria: 2;FCB group: 1783270;Bacteroidetes: 976;Bacteroidia: 200643;Bacteroidales: 171549;Tannerellaceae: 2005525;Parabacteroides: 375288;
577309	171552	Paraprevotella	genus	cellular organisms: 131567;Bacteria: 2;FCB group: 1783270;Bacteroidetes: 976;Bacteroidia: 200643;Bacteroidales: 171549;Prevotellaceae: 171552;
57732	1350	Enterococcus asini	species	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Bacilli: 91061;Lactobacillales: 186826;Enterococcaceae: 81852;Enterococcus: 1350;
580596	31979	Butyricicoccus	genus	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Clostridia: 186801;Clostridiales: 186802;Clostridiaceae: 31979;
585543	816	Bacteroides sp. D20	species	cellular organisms: 131567;Bacteria: 2;FCB group: 1783270;Bacteroidetes: 976;Bacteroidia: 200643;Bacteroidales: 171549;Bacteroidaceae: 815;Bacteroides: 816;
61170	128827	Holdemania	genus	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Erysipelotrichia: 526524;Erysipelotrichales: 526525;Erysipelotrichaceae: 128827;
61171	61170	Holdemania filiformis	species	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Erysipelotrichia: 526524;Erysipelotrichales: 526525;Erysipelotrichaceae: 128827;Holdemania: 61170;
626929	816	Bacteroides clarus	species	cellular organisms: 131567;Bacteria: 2;FCB group: 1783270;Bacteroidetes: 976;Bacteroidia: 200643;Bacteroidales: 171549;Bacteroidaceae: 815;Bacteroides: 816;
626931	816	Bacteroides oleiciplenus	species	cellular organisms: 131567;Bacteria: 2;FCB group: 1783270;Bacteroidetes: 976;Bacteroidia: 200643;Bacteroidales: 171549;Bacteroidaceae: 815;Bacteroides: 816;
626932	239759	Alistipes indistinctus	species	cellular organisms: 131567;Bacteria: 2;FCB group: 1783270;Bacteroidetes: 976;Bacteroidia: 200643;Bacteroidales: 171549;Rikenellaceae: 171550;Alistipes: 239759;
626935	102106	Collinsella tanakaei	species	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Actinobacteria: 201174;Coriobacteriia: 84998;Coriobacteriales: 84999;Coriobacteriaceae: 84107;Collinsella: 102106;
653685	1386	Bacillus subtilis group	species group	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Bacilli: 91061;Bacillales: 1385;Bacillaceae: 186817;Bacillus: 1386;
655183	1578	Lactobacillus casei group	species group	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Bacilli: 91061;Lactobacillales: 186826;Lactobacillaceae: 33958;Lactobacillus: 1578;
671232	1301	Streptococcus anginosus group	species group	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Bacilli: 91061;Lactobacillales: 186826;Streptococcaceae: 1300;Streptococcus: 1301;
674529	816	Bacteroides faecis	species	cellular organisms: 131567;Bacteria: 2;FCB group: 1783270;Bacteroidetes: 976;Bacteroidia: 200643;Bacteroidales: 171549;Bacteroidaceae: 815;Bacteroides: 816;
80840	28216	Burkholderiales	order	cellular organisms: 131567;Bacteria: 2;Proteobacteria: 1224;Betaproteobacteria: 28216;
815	171549	Bacteroidaceae	family	cellular organisms: 131567;Bacteria: 2;FCB group: 1783270;Bacteroidetes: 976;Bacteroidia: 200643;Bacteroidales: 171549;
816	815	Bacteroides	genus	cellular organisms: 131567;Bacteria: 2;FCB group: 1783270;Bacteroidetes: 976;Bacteroidia: 200643;Bacteroidales: 171549;Bacteroidaceae: 815;
817	816	Bacteroides fragilis	species	cellular organisms: 131567;Bacteria: 2;FCB group: 1783270;Bacteroidetes: 976;Bacteroidia: 200643;Bacteroidales: 171549;Bacteroidaceae: 815;Bacteroides: 816;
818	816	Bacteroides thetaiotaomicron	species	cellular organisms: 131567;Bacteria: 2;FCB group: 1783270;Bacteroidetes: 976;Bacteroidia: 200643;Bacteroidales: 171549;Bacteroidaceae: 815;Bacteroides: 816;
81850	186826	Leuconostocaceae	family	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Bacilli: 91061;Lactobacillales: 186826;
81852	186826	Enterococcaceae	family	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Bacilli: 91061;Lactobacillales: 186826;
820	816	Bacteroides uniformis	species	cellular organisms: 131567;Bacteria: 2;FCB group: 1783270;Bacteroidetes: 976;Bacteroidia: 200643;Bacteroidales: 171549;Bacteroidaceae: 815;Bacteroides: 816;
821	816	Bacteroides vulgatus	species	cellular organisms: 131567;Bacteria: 2;FCB group: 1783270;Bacteroidetes: 976;Bacteroidia: 200643;Bacteroidales: 171549;Bacteroidaceae: 815;Bacteroides: 816;
823	375288	Parabacteroides distasonis	species	cellular organisms: 131567;Bacteria: 2;FCB group: 1783270;Bacteroidetes: 976;Bacteroidia: 200643;Bacteroidales: 171549;Tannerellaceae: 2005525;Parabacteroides: 375288;
838	171552	Prevotella	genus	cellular organisms: 131567;Bacteria: 2;FCB group: 1783270;Bacteroidetes: 976;Bacteroidia: 200643;Bacteroidales: 171549;Prevotellaceae: 171552;
841	186803	Roseburia	genus	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Clostridia: 186801;Clostridiales: 186802;Lachnospiraceae: 186803;
84107	84999	Coriobacteriaceae	family	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Actinobacteria: 201174;Coriobacteriia: 84998;Coriobacteriales: 84999;
84111	1643826	Eggerthella	genus	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Actinobacteria: 201174;Coriobacteriia: 84998;Eggerthellales: 1643822;Eggerthellaceae: 1643826;
84112	84111	Eggerthella lenta	species	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Actinobacteria: 201174;Coriobacteriia: 84998;Eggerthellales: 1643822;Eggerthellaceae: 1643826;Eggerthella: 84111;
848	203492	Fusobacterium	genus	cellular organisms: 131567;Bacteria: 2;Fusobacteria: 32066;Fusobacteriia: 203490;Fusobacteriales: 203491;Fusobacteriaceae: 203492;
84998	201174	Coriobacteriia	class	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Actinobacteria: 201174;
84999	84998	Coriobacteriales	order	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Actinobacteria: 201174;Coriobacteriia: 84998;
850	848	Fusobacterium mortiferum	species	cellular organisms: 131567;Bacteria: 2;Fusobacteria: 32066;Fusobacteriia: 203490;Fusobacteriales: 203491;Fusobacteriaceae: 203492;Fusobacterium: 848;
85004	1760	Bifidobacteriales	order	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Actinobacteria: 201174;Actinobacteria: 1760;
85009	1760	Propionibacteriales	order	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Actinobacteria: 201174;Actinobacteria: 1760;
853	216851	Faecalibacterium prausnitzii	species	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Clostridia: 186801;Clostridiales: 186802;Ruminococcaceae: 541000;Faecalibacterium: 216851;
856	848	Fusobacterium varium	species	cellular organisms: 131567;Bacteria: 2;Fusobacteria: 32066;Fusobacteriia: 203490;Fusobacteriales: 203491;Fusobacteriaceae: 203492;Fusobacterium: 848;
861	848	Fusobacterium ulcerans	species	cellular organisms: 131567;Bacteria: 2;Fusobacteria: 32066;Fusobacteriia: 203490;Fusobacteriales: 203491;Fusobacteriaceae: 203492;Fusobacterium: 848;
86661	1386	Bacillus cereus group	species group	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Bacilli: 91061;Bacillales: 1385;Bacillaceae: 186817;Bacillus: 1386;
871324	816	Bacteroides stercorirosoris	species	cellular organisms: 131567;Bacteria: 2;FCB group: 1783270;Bacteroidetes: 976;Bacteroidia: 200643;Bacteroidales: 171549;Bacteroidaceae: 815;Bacteroides: 816;
872	194924	Desulfovibrio	genus	cellular organisms: 131567;Bacteria: 2;Proteobacteria: 1224;Deltaproteobacteria: 28221;Desulfovibrionales: 213115;Desulfovibrionaceae: 194924;
88431	189330	Dorea longicatena	species	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Clostridia: 186801;Clostridiales: 186802;Lachnospiraceae: 186803;Dorea: 189330;
904	909930	Acidaminococcus	genus	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Negativicutes: 909932;Acidaminococcales: 1843488;Acidaminococcaceae: 909930;
906	31977	Megasphaera	genus	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Negativicutes: 909932;Veillonellales: 1843489;Veillonellaceae: 31977;
90964	1385	Staphylococcaceae	family	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Bacilli: 91061;Bacillales: 1385;
909929	909932	Selenomonadales	order	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Negativicutes: 909932;
909930	1843488	Acidaminococcaceae	family	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;Negativicutes: 909932;Acidaminococcales: 1843488;
909932	1239	Negativicutes	class	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;
91061	1239	Bacilli	class	cellular organisms: 131567;Bacteria: 2;Terrabacteria group: 1783272;Firmicutes: 1239;
91347	1236	Enterobacterales	order	cellular organisms: 131567;Bacteria: 2;Proteobacteria: 1224;Gammaproteobacteria: 1236;
